Cj_lee17,berniesanders
Katelynnn_13,
ATHBOOSTERCLUB,berniesanders
awolford8,berniesanders
dunlap_maddie,
MinervaAD,hillaryclinton
fpstandard,berniesanders
PaSsWaTeRs81,berniesanders
_kkiirraa,berniesanders
ashleyrue_17,hillaryclinton
missionslimposs,berniesanders
Love_Mendes13,berniesanders
StevenFWalton,hillaryclinton
regannnn12,berniesanders
Courtney_Hardy2,berniesanders
QuantCoach,hillaryclinton
m_cherry22,berniesanders
Ryan_Simmers,berniesanders
MakaylaLove251,berniesanders
Kyle821Bolton,
GarynDebParker,berniesanders
Acfo3,
Garrett7Best,berniesanders
BrennaBrown13,
TonyDBHarley,realdonaldtrump
anglgrrl,hillaryclinton
IdresiaL,berniesanders
xavieralee_,berniesanders
5thGenButter,
Muhammad_SII,hillaryclinton
Indian_Lake,hillaryclinton
SchaffnersMom,berniesanders
spunkygirl151,berniesanders
bryson_brady,berniesanders
PottsGavyn,berniesanders
churnitup,hillaryclinton
bighiggs8399,berniesanders
nesnaHlehcaR,realdonaldtrump
basicbrant,hillaryclinton
Hannahmldavies,berniesanders
kodscha,berniesanders
itsakingthing01,berniesanders
ashli_seck,berniesanders
bsevek02,berniesanders
a_bell171,berniesanders
mfoutz16,berniesanders
summ_00,berniesanders
LacyMarshall17,berniesanders
heavenlymarie2,berniesanders
That_Philippian,berniesanders
owl_crazy1997,hillaryclinton
JustinMullins2,berniesanders
lamonter_11,berniesanders
M_Livesayy,berniesanders
dyard5,berniesanders
rayhartong,
NickApisa,berniesanders
Cody_Nolove,berniesanders
DupalJordan,berniesanders
keazar19,berniesanders
HannahCarl,berniesanders
McLaughlinsport,berniesanders
AlLie_KaT1997,berniesanders
elliottedie27,berniesanders
jessie_strong3,berniesanders
JonD122480,berniesanders
BillyEyer_5,berniesanders
AHYBrittany,berniesanders
alecbyrdguitar,berniesanders
raidercas,berniesanders
kalyndimartin,berniesanders
piperkoble,berniesanders
tinytaylor96,berniesanders
McKarnsB,berniesanders
Kurtzy_15,berniesanders
Fritzc24,berniesanders
nate_monigold28,berniesanders
austinjbriggs,berniesanders
mcrobiee_14,berniesanders
alec_chance10,berniesanders
sarahfryy_,berniesanders
angellmarie99,berniesanders
kayciiiii__,berniesanders
_jessika_lynn_,berniesanders
Autumn_Renea,berniesanders
princess_tygre,berniesanders
_maddiegalloway,berniesanders
rokN_Robin12,berniesanders
AyalaDeer,berniesanders
