Edwin__Esp,
__chrisvee,berniesanders
trapgoya,berniesanders
GlauserKid,berniesanders
the_Imposter17,berniesanders
NateLevenGREAT,berniesanders
Prof_Umashankar,hillaryclinton
lightskin_mg,hillaryclinton
HerronMa,berniesanders
Allifaithhh,berniesanders
_MamaMook,berniesanders
Francis0898,
Chris_Decker,berniesanders
alyssa_herzig,
HaayBaay_22,berniesanders
BurshDoug,realdonaldtrump
scout_junior,berniesanders
REE_HUNNIT,berniesanders
kyle_enos31,hillaryclinton
_AllisonMills,berniesanders
Hammie1076,berniesanders
BrennanNation,
Brock_W08,berniesanders
trinity_levs,berniesanders
Hunter_Miles28,
xGjr_,berniesanders
45Six_,berniesanders
lakeline,berniesanders
Shizzlito66,berniesanders
AaronHreha,berniesanders
BevzHubby,berniesanders
putnam_jerome79,hillaryclinton
slayklee,berniesanders
zoe_korns,berniesanders
Tori_Mayonnaise,berniesanders
DESTROYER68,berniesanders
AlmightySo12SSR,berniesanders
stoner922,berniesanders
Gage_MIller,berniesanders
konnerdemattio,berniesanders
sushall22,realdonaldtrump
sqzfnia,
kennedyallen02,berniesanders
_AlYbg,berniesanders
Rentsch_Bench,hillaryclinton
nicely_dylan,berniesanders
kara_ramey_,berniesanders
aaron_mizer,berniesanders
___odg,realdonaldtrump
yxungmami,berniesanders
_princessmalina,berniesanders
