jessica_radel,hillaryclinton
ONUEngineering,berniesanders
DavKind76,
cfagnano_,berniesanders
emilykabbani14,berniesanders
JichaMan1974,berniesanders
Jayson_2016,berniesanders
Dbkelly511,berniesanders
misspaulling,berniesanders
TateHoag,hillaryclinton
PeytonBell3,berniesanders
prestontara2,berniesanders
ilove_pan,berniesanders
sierramckinzy,
MissTerrillll,berniesanders
ashton_marie_S,
kickstartaholic,berniesanders
johnnyF3V3R,berniesanders
GMPunk,berniesanders
maisey12lynn,
doublesusoreos,berniesanders
katlyn_holland,berniesanders
EmSadler21,
alexholbrook318,berniesanders
TrevorBigdot,realdonaldtrump
bree_mullinss,berniesanders
Shelbysmith1012,berniesanders
hayls252,
docsloth,berniesanders
equisbe_,berniesanders
Itskaraaaman,realdonaldtrump
Lukas_Andrew,hillaryclinton
kayla_caster,berniesanders
CarlaRibass,berniesanders
sammy_slavens,berniesanders
tessa2018,hillaryclinton
nicki_lehsten,hillaryclinton
MackenzieDavie,hillaryclinton
ConnectYouthM,berniesanders
reonna_shafer,berniesanders
AudreyHazelton,berniesanders
chelsea_deannn,berniesanders
LeanneM03,berniesanders
CalMeMikeLowry,
keiichi82,hillaryclinton
SkezzySS3,berniesanders
HS_lizkarl,berniesanders
steff_grc,berniesanders
sydbales,berniesanders
MorganWeithman,berniesanders
____MattHiggins,berniesanders
WhoisZacCasey,hillaryclinton
hottmanbrandon,berniesanders
Brook_Danaaa,berniesanders
abialdridge1,berniesanders
Ameer_Mubarak1,realdonaldtrump
thecleansock,berniesanders
24aem,berniesanders
rach_cruea,berniesanders
metropan21,berniesanders
caelmccabe,berniesanders
brevin03,berniesanders
